PK_TILL_SA,C_SAMPLE,Easting,Northing,Ca_pct,Fe_pct,K_pct,Mg_pct,Na_pct,Fe2O3,Na2O,K2O,CaO,MgO,CWI,Fe_react,LITH_ORIG,DIST_LITH_Aal,DIST_LITH_Aam,DIST_LITH_Ab,DIST_LITH_Ac,DIST_LITH_Acg,DIST_LITH_Ag,DIST_LITH_Agb,DIST_LITH_Agbm,DIST_LITH_Agd,DIST_LITH_Agk,DIST_LITH_Agkm,DIST_LITH_Agkx,DIST_LITH_Agn,DIST_LITH_Agnb,DIST_LITH_Agnp,DIST_LITH_Ags,DIST_LITH_Agx,DIST_LITH_Am,DIST_LITH_Amp,DIST_LITH_Ams,DIST_LITH_As,DIST_LITH_Asv,DIST_LITH_Atg,DIST_LITH_Ath,DIST_LITH_Atl,DIST_LITH_Atm,DIST_LITH_Avc,DIST_LITH_Avf,DIST_LITH_Avm,DIST_LITH_Avx,DIST_LITH_PAa,DIST_LITH_PAg,DIST_LITH_PAgt,DIST_LITH_PAm,DIST_LITH_PAt,DIST_LITH_Pa,DIST_LITH_Pal,DIST_LITH_Pg,DIST_LITH_Pgt,DIST_LITH_Pm,DIST_LITH_Po,DIST_LITH_Ppx,DIST_LITH_Psc,DIST_LITH_Psq,DIST_LITH_Pt,DIST_LITH_Pu,DIST_LITH_Pv,MAG_RESID,ELEV_M,SLOPE_DEG,RUGGEDNESS,TWI,DIST_DYKES,DIST_FAULTS,DIST_LINEAM,ALT,MAP,SNOWFALL,MAT,TDD,MAX_SWE,AET,GST,T1M,T2M,T5M,T10M,SM_0_7,SM_7_28,SM_28_100,SM_100_289
4483,VR39958A,-692161.6918053746,1763734.4147471576,1.07,1.81,2.03,0.66,1.93,2.58649,2.60164,2.44615,1.498,1.09428,25.29188700794793,1.9323178717281275,10.0,271992.875,268736.5,111058.828125,225860.15625,108570.828125,65502.86328125,17164.64453125,52953.98828125,15662.455078125,0.0,49772.609375,223462.109375,52505.35546875,77188.890625,125623.4453125,85861.8046875,15742.0615234375,63816.6328125,91206.15625,67827.90625,97164.8046875,177095.484375,180936.453125,16017.568359375,14758.4716796875,790.5693969726562,87330.546875,41764.21875,58750.53125,93001.34375,263876.5,268230.53125,150768.859375,3605.55126953125,137499.3125,158455.046875,331347.71875,169349.125,255947.265625,50092.4140625,296972.4375,79975.390625,167314.265625,158846.234375,212313.0,160855.53125,229232.0,-80.11106872558594,443.4556884765625,2.751274347305298,10.593121528625488,9.250001907348633,1767.7669677734375,4650.26904296875,901.3878173828124,0.662715494632721,298.1519731159336,174.0708940020546,-8.415664672851562,1193.4464712690744,100.8554229736328,236.78766659561552,-4.524660110473633,-5.051114082336426,-5.075650691986084,-5.10870885848999,-5.140984535217285,0.2061326417827018,0.2076135108913822,0.2049662342255276,0.2438174416613081
4485,VR39959A,-692733.3173044997,1763906.3642470068,1.14,1.33,1.82,0.5,2.0,1.90057,2.696,2.1931000000000003,1.596,0.829,20.62548089079696,1.5085682978337802,10.0,271640.96875,268536.0625,110510.1796875,225450.9375,108011.859375,65797.5078125,17038.55859375,52402.88671875,15103.8076171875,0.0,50280.46484375,223054.078125,52554.734375,76767.9140625,125151.15625,85920.3828125,15206.90625,63911.0703125,91088.5546875,67788.734375,97620.7578125,177116.140625,180532.03125,16507.57421875,14424.3720703125,250.0,87859.6171875,41207.5546875,58194.1796875,93503.0078125,263421.0,267672.03125,151283.046875,3716.51708984375,137041.96875,157975.671875,330981.3125,169690.34375,255388.546875,50651.3828125,297066.1875,80263.625,167034.796875,158554.609375,211815.953125,161313.546875,228711.609375,-78.86105346679688,452.0866394042969,0.3761180639266968,2.2067222595214844,10.547525405883787,1250.0,4422.95166015625,790.5693969726562,0.6650692820549011,299.82222975138643,174.35412339345484,-8.446792602539062,1190.593141050774,101.69791412353516,237.746672425852,-4.835639953613281,-5.245467185974121,-5.278217315673828,-5.3231306076049805,-5.382332801818848,0.2064643910793816,0.2080687966211254,0.2054982068822364,0.2440610034180387
4487,VR39960A,-694197.9336881584,1764277.7849116405,0.99,1.31,1.66,0.39,1.88,1.87199,2.53424,2.0003,1.386,0.64662,22.18221029369072,1.456741241523139,26.0,270484.875,268189.53125,108931.171875,224155.359375,106443.9375,66453.4609375,17001.837890625,50900.0234375,13550.830078125,250.0,51798.890625,222068.96875,52502.3828125,75449.0703125,123711.609375,86325.328125,13788.58203125,63981.44140625,90557.3046875,66577.4921875,99030.6171875,177406.671875,179248.609375,17804.494140625,13308.83203125,0.0,89272.40625,39671.3046875,56659.62109375,95008.2265625,262017.40625,266098.78125,152811.359375,4257.3466796875,135635.546875,156520.171875,329788.75,169761.046875,253831.765625,52214.1015625,297554.3125,80896.5390625,166454.578125,157937.6875,210529.09375,161892.71875,227337.859375,-71.88623046875,458.3670654296875,0.2886246144771576,1.7982056140899658,15.437280654907228,0.0,3750.0,1767.7669677734375,0.6696306467056274,301.5176608550787,175.16615739530883,-8.466938972473145,1188.8881523640982,102.8766632080078,240.50046195698337,-5.012463569641113,-5.322801113128662,-5.384332180023193,-5.417677879333496,-5.460935592651367,0.207386722949698,0.2093078502183313,0.206941799755449,0.2446949955209416
4489,VR39961A,-693650.4913048256,1764148.099156356,1.11,1.39,1.75,0.43,1.95,1.98631,2.6286,2.10875,1.554,0.7129399999999999,22.093186216715235,1.5474708328587634,26.0,270835.0625,268386.96875,109479.734375,224563.046875,107002.921875,66148.5078125,17077.03125,51450.21875,14108.951171875,790.5693969726562,51289.0078125,222474.859375,52436.26953125,75865.8359375,124182.328125,86256.8828125,14320.00390625,63873.41015625,90665.9375,67106.2578125,98572.3046875,177381.125,179651.046875,17300.650390625,13640.47265625,0.0,88741.8984375,40227.4765625,57215.6015625,94505.2890625,262472.03125,266657.3125,152296.578125,4160.8291015625,136091.1875,156998.40625,330153.84375,169892.796875,254390.453125,51655.10546875,297457.78125,80599.703125,166729.765625,158224.921875,211025.03125,161773.1875,227857.546875,-74.59486389160156,455.473388671875,0.8618071675300598,3.0053820610046387,10.411483764648438,353.55340576171875,3889.08740234375,1250.0,0.6760810613632202,301.72655746952915,174.87335839412657,-8.473640441894531,1188.2411884804255,102.87896728515624,239.4816120451281,-5.0862908363342285,-5.3636627197265625,-5.425548553466797,-5.46709680557251,-5.5208587646484375,0.207039633169396,0.2088301837472811,0.2063791184530533,0.2444400068594017
4491,VR39962A,-693226.4690765274,1764029.1060876749,1.21,1.29,1.9,0.45,2.21,1.84341,2.97908,2.2895,1.694,0.7461,19.298499071930856,1.4876595382581197,26.0,271289.75,268336.65625,109961.640625,225042.359375,107452.8984375,66095.578125,16930.00390625,51851.953125,14545.1884765625,500.0,50789.39453125,222646.71875,52610.00390625,76348.703125,124679.5859375,85982.5546875,14673.5302734375,64010.25390625,90974.2421875,67601.7734375,98077.7734375,177138.546875,180128.421875,17001.837890625,14089.0029296875,0.0,88389.0546875,40650.953125,57637.87890625,94005.3203125,262965.90625,267113.5,151797.5625,3889.08740234375,136585.359375,157496.828125,330615.4375,170032.71875,254829.84375,51210.3515625,297160.9375,80554.71875,166756.75,158264.421875,211319.21875,161772.21875,228191.390625,-77.1864013671875,451.0609436035156,0.5041260123252869,2.02644681930542,10.947738647460938,790.5693969726562,4242.640625,1030.7763671875,0.6674075126647949,301.06590305452136,174.6464090674299,-8.467669486999512,1188.6946225302297,102.39270782470705,238.766012720311,-4.909966468811035,-5.229329109191895,-5.270037651062012,-5.324753761291504,-5.404067993164063,0.2068103451668254,0.2085398693479964,0.2060474589209248,0.2443093483107655
4493,VR39963A,-693354.9339632927,1763595.5023883218,1.09,1.43,1.93,0.53,1.96,2.04347,2.64208,2.32565,1.526,0.87874,21.702241093294987,1.5999912139308452,26.0,270854.78125,268859.15625,109855.015625,224660.859375,107446.7890625,65624.40625,17480.345703125,51950.09765625,14577.3798828125,500.0,51022.0546875,223030.265625,52054.05859375,75979.0234375,124379.7109375,86537.921875,14849.2421875,63460.6171875,90426.765625,67196.078125,98400.015625,177697.078125,179741.65625,16751.865234375,13640.47265625,0.0,88211.75,40707.03125,57695.86328125,94251.328125,262641.375,267090.46875,152016.65625,4422.95166015625,136263.078125,157208.65625,330192.75,169537.96875,254849.09375,51206.078125,297711.78125,80078.8671875,167242.34375,158742.90625,211576.515625,161349.390625,228396.859375,-75.83776092529297,452.2984924316406,0.9256106615066528,3.651819944381714,9.646902084350586,901.3878173828124,3716.51708984375,707.1068115234375,0.6805757284164429,301.4646692256927,174.62893830405568,-8.467604637145996,1188.8733450005948,102.6405029296875,238.51648044111045,-5.3860764503479,-5.735692024230957,-5.773848533630371,-5.830962657928467,-5.917840957641602,0.206691086210961,0.2083203190606797,0.205771635627916,0.2441361090439463
4495,VR39964A,-693472.6014582808,1763087.0278033009,1.07,1.65,1.97,0.58,1.96,2.35785,2.64208,2.37385,1.498,0.96164,23.97792426236244,1.7924865127798872,26.0,270647.9375,269356.65625,109991.4765625,224520.046875,107667.6015625,65127.27734375,17960.025390625,52252.390625,14840.822265625,250.0,51009.8046875,223500.0,51586.09375,75853.890625,124330.453125,86957.2421875,15206.90625,62980.15625,90034.71875,66763.109375,98477.46875,178134.78125,179594.859375,16359.248046875,13416.408203125,0.0,87859.6171875,40979.4140625,57968.203125,94250.0,262564.75,267296.3125,151987.875,4776.2431640625,136189.671875,157171.28125,330001.5,169081.71875,255088.828125,50983.453125,298114.59375,79580.9375,167741.609375,159241.359375,211981.421875,160863.6875,228769.8125,-76.4026107788086,433.2173461914063,2.748090982437134,9.707058906555176,10.167451858520508,1118.033935546875,3363.406005859375,353.55340576171875,0.6755772829055786,301.0882969223835,174.49839182532693,-8.458440780639648,1189.8381461248807,102.6294403076172,237.90887375038332,-4.449189186096191,-5.1856889724731445,-5.221846580505371,-5.289624214172363,-5.3776679039001465,0.2064580395824685,0.2079604592724295,0.2053398231510662,0.2439024064614782
4497,VR39965A,-693041.0958361584,1762997.1531076431,1.21,1.32,1.8,0.49,2.01,1.88628,2.70948,2.169,1.694,0.8124199999999999,20.34563022182721,1.502504446251718,10.0,270772.625,269580.46875,110300.7265625,224690.0625,108002.6015625,64852.234375,18133.1875,52602.875,15186.3427734375,0.0,50755.54296875,223820.515625,51441.71484375,76034.9453125,124555.4609375,87031.9609375,15560.3662109375,62810.23046875,89995.140625,66673.1796875,98270.3515625,178233.34375,179761.125,16007.810546875,13532.3681640625,353.55340576171875,87506.0703125,41325.6875,58314.34375,94000.0,262773.90625,267627.1875,151724.46875,4802.34326171875,136401.0625,157402.546875,330137.28125,168807.03125,255428.1875,50648.9140625,298168.25,79309.5234375,168004.84375,159510.390625,212330.515625,160676.109375,229122.78125,-77.76345825195312,420.5658264160156,0.1254547238349914,4.315924644470215,18.07036590576172,1457.7379150390625,3400.36767578125,0.0,0.6736763715744019,300.6614041445693,174.32077155730644,-8.445367813110352,1191.0579925753727,102.51084899902344,237.2460754241472,-4.0929107666015625,-4.976534843444824,-5.011931896209717,-5.083765029907227,-5.172252178192139,0.2062294051599505,0.2076502058580375,0.2049883291228396,0.2437351925732088
4499,VR61552A,-637827.4841653922,1765315.2458243896,1.26,1.83,1.71,0.73,1.96,2.61507,2.64208,2.06055,1.7639999999999998,1.21034,25.40866533748412,1.9506156153590544,11.0,283185.5625,267273.84375,163662.953125,278744.625,158663.953125,82335.4453125,24331.05078125,61353.9921875,15955.0146484375,750.0,0.0,245893.53125,59182.44921875,128074.6875,144627.53125,45099.890625,4257.3466796875,39788.50390625,109984.0859375,63804.87890625,43535.1875,131236.90625,233752.265625,38662.8046875,36780.59765625,2136.0009765625,42329.8046875,33737.9609375,18112.49609375,38815.26953125,317820.8125,317907.21875,96848.4609375,20132.375,191517.78125,180250.0,382344.15625,153118.625,304009.15625,24191.94140625,266992.5,94711.734375,164754.359375,145537.796875,245224.640625,128037.59375,266008.5625,-60.61613082885742,406.3466491699219,0.8623356819152832,3.908040761947632,10.410870552062988,250.0,12582.2294921875,1250.0,0.5794147253036499,270.12953480148013,168.5108621592488,-8.348841667175293,1192.192236682509,88.93521881103516,235.14811002843865,-5.610777378082275,-6.003614902496338,-6.027201652526856,-6.083075523376465,-6.14921236038208,0.2064235793363223,0.2061270064735438,0.2009748584178786,0.2423218476924945
4501,VR61553A,-637949.9235910748,1764835.082281102,1.28,2.0,1.67,0.74,2.1,2.858,2.8308000000000004,2.01235,1.7919999999999998,1.22692,26.660273673586087,2.09604937840891,11.0,283683.90625,267771.0,163749.234375,278628.0,158808.0625,81835.9609375,24253.865234375,61812.72265625,16364.9775390625,1250.0,0.0,246317.125,59666.2578125,128230.75,145081.4375,45069.390625,4250.0,39982.80859375,109563.90625,63317.15625,43658.4765625,131151.15625,233635.671875,38500.8125,36956.90234375,2263.84619140625,42444.81640625,33800.88671875,18291.048828125,38789.49609375,317754.71875,318077.4375,96794.2421875,20373.08203125,191461.0,180750.0,382168.90625,153490.4375,304208.09375,23717.08203125,267438.3125,94281.828125,165173.390625,145871.515625,245632.09375,127787.421875,266344.8125,-54.97223663330078,403.9283752441406,1.1271734237670898,4.833747863769531,10.548458099365234,0.0,12769.5927734375,1677.051025390625,0.5801467895507812,270.0791629915587,168.5168615673607,-8.342057228088379,1192.983682191099,88.96842193603516,235.37731573124077,-5.766436576843262,-6.071053504943848,-6.103481769561768,-6.158507347106934,-6.228386402130127,0.2064078227315136,0.2060892128466417,0.2009284388293706,0.2423046759143368
4503,VR61554A,-638380.2022831636,1764925.6730521773,1.26,2.11,1.7,0.79,1.93,3.01519,2.60164,2.0485,1.7639999999999998,1.30982,28.0766168644632,2.168626655964392,11.0,283643.8125,267718.25,163256.890625,278141.71875,158329.5625,81860.3984375,24748.73828125,61616.25,16087.650390625,1274.7548828125,0.0,246052.078125,59542.52734375,127756.1171875,145291.515625,45568.62890625,4750.0,40442.859375,109836.2421875,63429.5859375,44142.5234375,131643.9375,233149.359375,38975.15234375,37424.08984375,1767.7669677734375,42930.90234375,34296.5,18756.666015625,39288.9921875,317259.0625,317607.46875,97291.4453125,19938.96875,190964.171875,180750.0,381700.5625,153824.78125,303749.59375,23563.744140625,267664.90625,94026.921875,165446.359375,146243.796875,245342.875,128221.0,265975.21875,-60.96916198730469,416.1710815429688,1.0090386867523191,4.44709062576294,9.560585975646973,353.55340576171875,12311.072265625,1903.9432373046875,0.587145209312439,270.1760217271391,168.5534163565831,-8.338916778564453,1193.3267804957784,89.01891326904297,235.5449624894393,-5.748351097106934,-6.018490791320801,-6.060242652893066,-6.116495609283447,-6.190825462341309,0.2065915046573885,0.2063062630676153,0.2012150836966598,0.242422431239123
